ID,Comune,Classe-priorità,X,Y
14070029-006/1,Guglionesi,4,14.893906364921834,41.88955969082533
14070030-001/1,Jelsi,3,14.816306225941009,41.510104287329504
14070030-002/1,Jelsi,4,14.782645598543732,41.506965140514318
14070030-003/1,Jelsi,1,14.791109271961783,41.475789153879973
14070030-004/1,Jelsi,4,14.820813717053918,41.52239706413539
14070030-006/1,Jelsi,4,14.781139757000069,41.505809376581439
14070031-003/1,Larino,4,14.955465351040372,41.850646831449438
14070031-004/1,Larino,4,14.956951654478093,41.861653412508964
14070031-005/1,Larino,3,14.935402955388433,41.832561073877947
14070031-006/1,Larino,4,14.933781099577244,41.875449402005863
14070031-007/1,Larino,3,14.909597947591891,41.796778342318007
14070031-008/1,Larino,4,14.954864391572862,41.848746208144732
14070031-008/2,Larino,4,14.954864391572862,41.848746208144732
14070031-008/3,Larino,4,14.954864391572862,41.848746208144732
14070031-008/4,Larino,4,14.954864391572862,41.848746208144732
14070031-009/1,Larino,4,14.954647558482492,41.84876414291854
14070031-009/2,Larino,4,14.954647558482492,41.84876414291854
14070031-010/1,Larino,4,14.955141396854165,41.84880936894087
14070031-010/2,Larino,4,14.955141396854165,41.84880936894087
14070031-011/1,Larino,4,14.955129520965592,41.84856618094085
14070031-011/2,Larino,4,14.955129520965592,41.84856618094085
14070032-001/1,Limosano,3,14.618323266842051,41.676137996851111
14070032-002/1,Limosano,3,14.617830804537144,41.678153887905246
14070032-003/1,Limosano,4,14.631825994879428,41.661428866335974
14070035-001/1,Macchia Valfortore,4,14.911238065946776,41.59359495414315
14070037-001/1,Matrice,4,14.698052122909294,41.620361441371898
14070037-002/1,Matrice,4,14.700598725166966,41.619935776125395
14070038-001/1,Mirabello,3,14.648558638599656,41.512902400666363
14070042-001/1,Montecilfone,4,14.8346263734672,41.899693935859922
14070042-001/2,Montecilfone,4,14.8346263734672,41.899693935859922
14070043-001/1,Montefalcone Nel Sannio,4,14.672643226393495,41.84263223323439
14070046-001/1,Montenero di Bisaccia,4,14.753695035795916,41.98247088085477
14070046-001/2,Montenero di Bisaccia,4,14.753695035795916,41.98247088085477
14070046-002/1,Montenero di Bisaccia,3,14.8109791081712,42.024521979571041
14070046-002/2,Montenero di Bisaccia,3,14.8109791081712,42.024521979571041
14070047-001/1,Montorio Nei Frentani,2,14.93188196074362,41.757398505223307
14070049-001/1,Oratino,3,14.614646254283111,41.575518668266888
14070049-002/1,Oratino,3,14.588072195602798,41.583992136911391
14070049-003/1,Oratino,3,14.581807904975753,41.582483373032261
14070051-001/1,Petacciato,4,14.818386496119915,42.00644928518048
14070051-001/2,Petacciato,4,14.818386496119915,42.00644928518048
14070051-003/1,Petacciato,3,14.844552644793271,42.031651317932713
14070051-003/2,Petacciato,4,14.844552644793271,42.031651317932713
14070051-003/3,Petacciato,4,14.844552644793271,42.031651317932713
14070051-004/1,Petacciato,3,14.856972026046851,42.00962906937702
14070051-005/1,Petacciato,3,14.860746418722183,42.006553548949753
