Id_Regione;Id_Unità;Provincia;Comune;Categoria;Tipologia;Descrizione materiali;A - Friabilità;B - Uso pubblico;C - Accessibilità;D - Presenza di confinamento;I1 - Quantità di materiale stimato;Peso stimato friabile (kg);Peso stimato compatto (kg);I2 - Presenza di un programma di manutenzione e controllo;I3 - Attività;I4 - Presenza di cause che creano o favoriscono la dispersione di fibre;I5 - Concentrazione di fibre aerodisperse (ff/l);I6 - Area di estensione del sito (m2);Effettiva area perimetrale (m2);I7 - Superficie esposta allaria;Effettiva superficie con amianto friabile (m2);Effettiva superficie con amianto compatto (m2);I8 - Coinvolgimento del sito in lavori di urbanizzazione;I9 - Stato di conservazione delle strutture;I10 - Tempo trascorso dalla dismissione (anni);Data dismissione (gg-mm-aaaa);I11 - Tipologia di amianto presente;I12 - Dati epidemiologici;I13 - Frequenza di utilizzo;I14 - Distanza dal centro urbano(m);Distanza dal centro urbano (km);I15 - Densità di popolazione;I16 - Età media dei soggetti frequentatori (anni);Tipo di bonifica;Tipo di intervento;Costi totali stimati dell’intervento (€);Fondi locali/regionali assegnati;Fondi da richiedere;Classe di priorità;Coefficiente di priorità;Punteggio mappatura;Coordinate X (WGS84-UTM fuso 32);Coordinate Y (WGS84-UTM fuso 32)
113;1666;BZ;BRESSANONE;2;Impianti sportivi;copertura;1;2,5;2,5;2,5;10;;850;1;1;1;2;9;;5;;50;1;5;1;;1;1;20;5;;4;2;A;;750;;750;2;0,8;862,8;703036,65;5177648,19
113;1668;BZ;BOLZANO;2;Edifici residenziali;camino;1;1;1;2,5;5;;75;1;1;1;2;3;;5;;;1;5;1;;1;1;20;5;;4;2;A;;66;;66;4;0,4;216;679971,36;5151904,53
113;1669;BZ;TIROLO;2;Edifici artigianali e di servizi;copertura;1;1;1;2,5;10;;1020;1;1;1;2;3;;5;;60;1;5;1;;1;1;20;3;;2;2;A;;900;;900;4;0,4;178,2;665529,27;5171491,99
113;1670;BZ;LANA;2;Edifici residenziali;copertura;1;1;1;2,5;10;;680;1;1;1;2;3;;5;;40;1;5;1;;1;1;20;5;;4;2;A;;600;;600;4;0,4;237;665908,29;5164047,51
113;1673;BZ;LAIVES;2;Edifici artigianali e di servizi;copertura;1;1;1;2,5;10;;680;1;1;1;2;5;;5;;40;1;5;1;;1;1;20;5;;4;2;A;;600;;600;4;0,4;245,4;678959,42;5143092,31
113;1674;BZ;VAL DI VIZZE;2;Edifici artigianali e di servizi;copertura;1;1;1;2,5;15;;10030;1;1;1;2;5;;8;;590;1;5;1;;1;1;20;5;;4;2;A;;8846;;8846;4;0,4;279;686331,5;5196014,13
113;1675;BZ;MERANO;2;Edifici residenziali;tubazione;1;1;1;1;5;;100;1;1;1;2;5;;5;;;1;30;1;;1;1;20;5;;4;2;C;C;88;;88;5;0,3;164,7;665513,21;5170661,29
113;1676;BZ;LAION;2;Edifici residenziali;copertura;1;1;1;2,5;10;;8500;1;1;1;2;5;;5;;500;1;5;1;;1;1;20;1;;2;2;A;;7497;;7497;4;0,4;169,8;696398,01;5164083,06
113;1677;BZ;LAION;2;Edifici residenziali;copertura interna;1;1;1;2,5;10;;850;1;1;1;2;5;;5;;50;1;5;1;;1;1;20;1;;2;2;A;;750;;750;4;0,4;169,8;696431,04;5164064,31
113;1678;BZ;LAION;2;Edifici residenziali;copertura;1;1;1;2,5;10;;850;1;1;1;2;5;;5;;50;1;5;1;;1;1;20;1;;2;2;A;;750;;750;4;0,4;169,8;696393,48;5164065,69
113;1680;BZ;VAL DI VIZZE;2;Edifici residenziali;copertura;1;1;1;2,5;10;;765;1;1;1;2;5;;5;;45;1;5;1;;1;1;20;3;;2;2;A;;675;;675;4;0,4;186,6;686750,22;5197160,31
113;1681;BZ;BRUNICO;2;Edifici residenziali;tubazione;1;1;1;1;5;;340;1;1;1;2;5;;5;;;1;5;1;;1;1;20;5;;4;2;C;B;300;;300;5;0,3;119,7;725012,76;5186656,76
113;1682;BZ;TIRES;2;Edifici residenziali;copertura;1;1;1;2,5;10;;816;1;1;1;2;5;;5;;48;1;5;1;;1;1;20;5;;4;2;A;;720;;720;4;0,4;245,4;694385,9;5148942,88
113;1685;BZ;BOLZANO;2;Scuole di ogni ordine e grado;pavimento;1;2,5;2,5;1;10;;6150;1;1;1;2;5;;5;;361;1;5;1;;1;1;20;5;;4;10;C;C;5424;;5424;5;0,3;291,6;679474,27;5152654,17
113;1684;BZ;BOLZANO;2;Scuole di ogni ordine e grado;rifiuto;1;2,5;1;1;15;;26180;1;1;1;2;5;;5;;1540;1;5;1;;1;1;20;5;;4;10;C;C;23091;;23091;5;0,3;235,8;679659,8;5152590,96
113;1686;BZ;BOLZANO;2;Scuole di ogni ordine e grado;altro;1;2,5;1;1;15;;15300;1;1;1;2;5;;5;;900;1;5;1;;1;1;20;5;;4;10;C;C;13495;;13495;5;0,3;235,8;680018,51;5152944,3
113;1687;BZ;BRESSANONE;2;Edifici residenziali;copertura;1;1;1;1;15;;11339;1;1;1;2;3;;8;;667;1;5;1;;1;1;20;5;;4;2;C;C;10001;;10001;5;0,3;139,5;702326,28;5177655,6
113;1690;BZ;SILANDRO;2;Scuole di ogni ordine e grado;pavimento;1;2,5;1;1;10;;8475;1;1;1;2;9;;5;;498;1;5;1;;1;1;20;5;;4;10;C;C;7475;;7475;5;0,3;234;635550,58;5165679,89
113;1688;BZ;BRESSANONE;2;Ospedali e case di cura;pavimento;1;1;1;1;15;;39504;1;1;1;2;5;;5;;2323;1;5;1;;1;1;20;5;;4;2;C;C;34843;;34843;5;0,3;137,7;702815,95;5177097,11
113;1689;BZ;BRUNICO;2;Edifici agricoli e loro pertinenze;copertura;1;1;1;1;15;;31945;1;1;1;2;9;;8;;1880;1;5;1;;1;1;20;5;;4;2;C;C;28175;;28175;5;0,3;150,3;725765,89;5187386,34
113;1691;BZ;SILANDRO;2;Scuole di ogni ordine e grado;pavimento;1;1;1;1;10;;1162;1;1;1;2;9;;5;;97;1;5;1;;1;1;20;5;;4;10;C;C;1025;;1025;5;0,3;150,3;635152,91;5165208,99
113;1692;BZ;MERANO;2;Mezzi di trasporto;copertura;1;1;1;2,5;10;;3740;1;1;1;2;9;;5;;220;1;5;1;;1;1;20;1;;2;2;A;;3299;;3299;4;0,4;186,6;665615,1;5167972,52
113;1693;BZ;MERANO;2;Mezzi di trasporto;copertura;1;1;1;2,5;5;;170;1;1;1;2;9;;5;;10;1;5;1;;1;1;20;1;;2;2;A;;150;;150;4;0,4;165,6;665611,35;5167959,59
113;1694;BZ;CERMES;2;Edifici residenziali;copertura;1;1;1;2,5;5;;170;1;1;1;2;3;;5;;10;1;5;1;;1;1;20;5;;4;2;A;;150;;150;4;0,4;216;664305,51;5166894,91
113;1695;BZ;SALORNO;2;Edifici residenziali;copertura;1;1;1;2,5;5;;170;1;1;1;2;5;;5;;10;1;5;1;;1;1;20;3;;2;2;A;;150;;150;4;0,4;165,6;676067,19;5127154,91
113;1696;BZ;SALORNO;2;Edifici residenziali;copertura;1;1;1;2,5;5;;136;1;1;1;2;5;;5;;8;1;5;1;;1;1;20;3;;2;2;A;;120;;120;4;0,4;165,6;676058,46;5127175,72
113;1699;BZ;BRESSANONE;2;Edifici residenziali;copertura;1;1;1;1;10;;680;1;1;1;2;3;;5;;40;1;5;1;;1;1;20;5;;4;2;C;C;600;;600;5;0,3;125,1;704903,5;5174959,37
113;1700;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;1445;1;1;1;2;3;;5;;85;1;5;1;;1;1;20;5;;4;2;A;;1274;;1274;4;0,4;237;682204,55;5152176,83
113;1701;BZ;BOLZANO;2;Edifici residenziali;balcone;1;1;1;2,5;5;;150;1;1;1;2;5;;5;;;1;5;1;;1;1;20;5;;4;2;A;;132;;132;4;0,4;224,4;679035,69;5151526,2
113;1679;BZ;ANDRIANO;1;Edifici artigianali e di servizi;copertura;1;1;1;2,5;10;;680;1;1;1;2;5;;5;;40;1;5;1;;1;1;20;5;;4;2;A;;600;;600;4;0,4;245,4;671590,79;5154265,7
113;1667;BZ;LAIVES;2;Edifici residenziali;balcone;1;1;1;2,5;5;;85;1;1;1;2;5;;5;;50;1;5;1;;1;1;20;5;;4;2;A;;75;;75;4;0,4;224,4;679212,53;5143539,63
113;1672;BZ;CAMPO DI TRENS;2;Edifici artigianali e di servizi;copertura;1;1;1;2,5;10;;1700;1;1;1;2;3;;5;;100;1;5;1;;1;1;5;5;;4;2;A;;1499;;1499;4;0,4;201;689524,18;5193796,38
113;1683;BZ;BOLZANO;2;Biblioteche;pavimento;1;2,5;2,5;1;10;;6800;1;1;1;2;3;;5;;400;1;5;1;;1;1;20;5;;4;10;C;C;5998;;5998;5;0,3;288;679614,41;5152263,79
113;1376;BZ;LAIVES;2;Edifici residenziali;pannelli;1;1;1;1;5;;200;1;1;1;2;5;;5;0;;1;30;1;;1;1;10;5;0;4;2;C;C;176;0;176;5;0,3;146,7;679018;5142689
113;1377;BZ;MERANO;2;Edifici residenziali;sfiato;1;1;1;1;5;;170;1;1;1;2;3;;5;0;;1;30;1;;1;1;10;5;0;4;2;C;C;150;0;150;5;0,3;143,1;665417;5170858
113;1378;BZ;BRUNICO;2;Edifici residenziali;altro;1;1;1;1;5;;50;1;1;1;2;3;;5;0;;1;30;1;;1;1;5;5;0;4;2;C;C;44;0;44;5;0,3;134,1;723860;5186895
113;1379;BZ;BOLZANO;2;Edifici residenziali;tubazione;1;1;1;1;5;;340;1;1;1;2;3;;5;0;;1;30;1;;1;1;10;5;0;4;2;C;C;300;0;300;5;0,3;143,1;679527;5152499
113;1380;BZ;BOLZANO;2;Edifici residenziali;tubazione;1;1;1;1;5;;340;1;1;1;2;3;;5;0;;1;30;1;;1;1;10;5;0;4;2;C;C;300;0;300;5;0,3;143,1;679540;5149755
113;1381;BZ;BOLZANO;2;Edifici residenziali;pavimento;1;1;1;1;5;;200;1;1;1;2;5;;5;0;;1;30;1;;1;1;10;5;0;4;2;C;C;176;0;176;5;0,3;146,7;678960;5150973
113;1382;BZ;MERANO;2;Edifici residenziali;guarnizione;1;1;1;1;10;;4126;1;1;1;2;5;;5;;240;1;30;1;;1;1;10;5;0;4;2;C;C;3639;0;3639;5;0,3;155,7;664662;5170636
113;1383;BZ;LAIVES;2;Edifici residenziali;copertura;1;1;1;1;15;;289000;1;1;1;2;9;;10;0;17000;1;30;1;;1;1;10;3;0,11;2;2;C;C;254898;0;254898;5;0,3;155,7;678820;5143759
113;1384;BZ;BOLZANO;2;Edifici residenziali;pannelli;1;1;1;1;5;;200;1;1;1;2;5;;5;0;;1;30;1;;1;1;10;5;0;4;2;C;C;176;0;176;5;0,3;146,7;679577;5152864
113;1385;BZ;MERANO;2;Edifici residenziali;pannelli;1;1;1;1;5;;200;1;1;1;2;5;;5;0;;1;30;1;;1;1;10;5;0;4;2;C;C;176;0;176;5;0,3;146,7;664296;5171823
113;1386;BZ;PARCINES;2;Edifici residenziali;copertura;1;1;1;1;15;;170000;1;1;1;2;9;;10;0;10000;1;30;1;;1;1;10;5;0;4;2;C;C;149940;0;149940;5;0,3;180,9;659168;5171088
113;1387;BZ;MERANO;2;Edifici residenziali;pavimento;1;1;1;1;5;;200;1;1;1;2;5;;5;0;;1;30;1;;1;1;10;5;0;4;2;C;C;176;0;176;5;0,3;146,7;665607;5170363
113;1388;BZ;BRUNICO;2;Edifici residenziali;copertura;1;1;1;1;10;;4250;1;1;1;2;3;;5;0;250;1;30;1;;1;1;10;5;0;4;2;C;C;3749;0;3749;5;0,3;152,1;722854;5186091
113;1389;BZ;CHIENES;2;Edifici residenziali;pannelli;1;1;1;2,5;5;;200;1;1;1;2;3;;5;0;;1;5;1;;1;1;10;5;0;4;2;;;176;0;176;4;0,4;192;716648;5187658
113;1390;BZ;MERANO;2;Edifici residenziali;camino;1;1;1;1;5;;170;1;1;1;2;3;;5;0;;1;30;1;;1;1;5;5;0;4;2;C;C;150;0;150;5;0,3;134,1;664517;5170458
113;1391;BZ;BRUNICO;2;Edifici residenziali;copertura interna;1;1;1;1;15;;25500;1;1;1;2;5;;8;0;1500;1;30;1;;1;1;10;5;0;4;2;C;C;22491;0;22491;5;0,3;170,1;723360;5187301
113;1392;BZ;BRENNERO;2;Edifici residenziali;pavimento;1;1;1;1;5;;200;1;1;1;2;3;;5;0;;1;30;1;;1;1;10;5;0;4;2;C;C;176;0;176;5;0,3;143,1;690303;5208350
113;1393;BZ;BOLZANO;2;Edifici residenziali;pannelli;1;1;1;1;5;;200;1;1;1;2;5;;5;0;;1;30;1;;1;1;10;5;0;4;2;C;C;176;0;176;5;0,3;146,7;680390;5151969
113;1394;BZ;CALDARO S.S.D. VINO;2;Edifici residenziali;pannelli;1;1;1;1;5;;200;1;1;1;2;3;;5;0;;1;30;1;;1;1;10;3;0,07;2;2;C;C;176;0;176;5;0,3;117,9;671427;5143165
113;1395;BZ;CALDARO S.S.D. VINO;2;Edifici residenziali;altro;1;1;1;1;5;;50;1;1;1;2;5;;5;0;;1;30;1;;1;1;5;5;0;4;2;C;C;44;0;44;5;0,3;137,7;672503;5144464
113;1396;BZ;CHIUSA;2;Edifici residenziali;altro;1;1;1;1;5;;50;1;1;1;2;5;;5;0;;1;30;1;;1;1;5;3;0,29;2;2;C;C;44;0;44;5;0,3;112,5;697744;5169289
113;1397;BZ;NOVA PONENTE;2;Edifici residenziali;camino;1;1;1;1;5;;170;1;1;1;2;5;;5;0;;1;30;1;;1;1;5;5;0;4;2;C;C;150;0;150;5;0,3;137,7;686165;5142990
113;1398;BZ;APPIANO SULLA STRADA DEL VINO;2;Edifici residenziali;pannelli;1;1;1;1;5;;200;1;1;1;2;3;;5;0;;1;30;1;;1;1;10;3;0,93;2;2;C;C;176;0;176;5;0,3;117,9;675792;5143658
113;1399;BZ;MERANO;2;Edifici residenziali;pannelli;1;1;1;1;5;;200;1;1;1;2;5;;5;0;;1;30;1;;1;1;10;5;0;4;2;C;C;176;0;176;5;0,3;146,7;665007;5171065
113;1400;BZ;BOLZANO;2;Edifici residenziali;pavimento;1;1;1;1;5;;200;1;1;1;2;3;;5;0;;1;30;1;;1;1;10;5;0;4;2;C;C;176;0;176;5;0,3;143,1;678898;5150955
113;1401;BZ;BOLZANO;2;Edifici residenziali;pannelli;1;1;1;1;5;;200;1;1;1;2;3;;5;0;;1;30;1;;1;1;10;5;0;4;2;C;C;176;0;176;5;0,3;143,1;679936;5153152
113;1402;BZ;BOLZANO;2;Edifici residenziali;guarnizione;1;1;1;1;5;;10;1;1;1;2;9;;5;0;;1;30;1;;1;1;10;5;0;4;2;C;C;9;0;9;5;0,3;153,9;679136;5150193
113;1403;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;1;10;;2890;1;1;1;2;3;;5;0;170;1;30;1;;1;1;10;3;0,32;2;2;C;C;2549;0;2549;5;0,3;126,9;676589;5150966
113;1404;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;1;10;;6120;1;1;1;2;3;;5;0;360;1;30;1;;1;1;10;3;0,26;2;2;C;C;5398;0;5398;5;0,3;126,9;678128;5152470
113;1405;BZ;BOLZANO;2;Edifici residenziali;camino;1;1;1;2,5;5;;170;1;1;1;2;5;;5;0;;1;5;1;;1;1;10;5;0;4;2;;;150;0;150;4;0,4;200,4;681041;5152696
113;1406;BZ;BOLZANO;2;Edifici residenziali;pannelli;1;1;1;1;5;;200;1;1;1;2;3;;5;0;;1;30;1;;1;1;10;5;0;4;2;C;C;176;0;176;5;0,3;143,1;679894;5151263
113;1407;BZ;BRONZOLO;2;Edifici residenziali;pannelli;1;1;1;2,5;5;;;1;1;1;2;3;;5;0;;1;30;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;252;678513;5141598
113;1408;BZ;BOLZANO;2;Edifici residenziali;tubazione;1;1;1;2,5;5;;300;1;1;1;2;3;;5;0;;1;5;1;;1;1;10;5;0;4;2;;;265;0;265;4;0,4;192;679977;5152205
113;1409;BZ;MERANO;2;Edifici agricoli e loro pertinenze;pannelli;1;1;1;2,5;5;;200;1;1;1;2;3;;5;0;;1;5;1;;1;1;10;5;0;4;2;;;176;0;176;4;0,4;192;664857;5168792
113;1410;BZ;SELVA DI VAL GARDENA;2;Edifici residenziali;camino;1;1;1;2,5;5;;170;1;1;1;2;5;;5;0;;1;5;1;;1;1;10;5;0;4;2;;;150;0;150;4;0,4;200,4;711250;5160193
113;1411;BZ;MERANO;2;Edifici residenziali;camino;1;1;1;2,5;5;;170;1;1;1;2;5;;5;0;;1;5;1;;1;1;10;5;0;4;2;;;150;0;150;4;0,4;200,4;665108;5170222
113;1412;BZ;SAN GENESIO ATESINO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;1870;1;1;1;2;3;;5;;110;1;5;1;;1;1;10;5;0;4;2;;;1649;0;1649;4;0,4;213;679430;5155645
113;1413;BZ;MERANO;2;Edifici residenziali;pannelli;1;1;1;1;5;;200;1;1;1;2;3;;5;0;;1;30;1;;1;1;10;5;0;4;2;C;C;176;0;176;5;0,3;143,1;665611;5169409
113;1414;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;5100;1;1;1;2;3;;5;;300;1;5;1;;1;1;10;5;0;4;2;;;4498;0;4498;4;0,4;213;681518;5152116
113;1415;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;6460;1;1;1;2;3;;5;;380;1;5;1;;1;1;10;5;0;4;2;;;5698;0;5698;4;0,4;213;679112;5151421
113;1416;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;1;10;;3910;1;1;1;2;3;;5;0;230;1;30;1;;1;1;10;5;0;4;2;C;C;3449;0;3449;5;0,3;152,1;681697;5151968
113;1417;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;2,5;15;;14450;1;1;1;2;5;;8;;850;1;5;1;;1;1;10;5;0;4;2;;;12745;0;12745;4;0,4;255;680672;5152971
113;1418;BZ;MERANO;2;Edifici residenziali;pannelli;1;1;1;1;5;;200;1;1;1;2;5;;5;0;;1;30;1;;1;1;10;5;0;4;2;C;C;176;0;176;5;0,3;146,7;664861;5170614
113;1419;BZ;MERANO;2;Edifici residenziali;altro;1;1;1;1;5;;50;1;1;1;2;3;;5;0;;1;30;1;;1;1;5;3;0,14;2;2;C;C;44;0;44;5;0,3;108,9;663934;5172193
113;1420;BZ;BOLZANO;2;Edifici residenziali;camino;1;1;1;2,5;5;;500;1;1;1;2;5;;5;;;1;5;1;;1;1;10;5;0;4;2;;;441;0;441;4;0,4;200,4;679377;5151938
113;1421;BZ;BRUNICO;2;Edifici residenziali;copertura;1;1;1;1;10;;2040;1;1;1;2;3;;5;0;120;1;30;1;;1;1;10;5;0;4;2;C;C;1799;0;1799;5;0,3;152,1;724821;5186592
113;1422;BZ;MERANO;2;Edifici artigianali e di servizi;copertura;1;1;1;2,5;15;;11050;1;1;1;2;5;;8;;650;1;5;1;;1;1;10;5;0;4;2;;;9746;0;9746;4;0,4;255;665359;5168909
113;1423;BZ;MERANO;2;Edifici residenziali;altro;1;1;1;1;5;;50;1;1;1;2;3;;5;0;;1;30;1;;1;1;5;5;0;4;2;C;C;44;0;44;5;0,3;134,1;666672;5166867
113;1424;BZ;MERANO;2;Edifici residenziali;camino;1;1;1;2,5;10;;510;1;1;1;2;3;;5;0;;1;5;1;;1;1;10;5;0;4;2;;;450;0;450;4;0,4;213;664782;5170428
113;1425;BZ;BOLZANO;2;Edifici residenziali;pannelli;1;1;1;2,5;5;;200;1;1;1;2;3;;5;0;;1;5;1;;1;1;10;5;0;4;2;;;176;0;176;4;0,4;192;680145;5152173
113;1426;BZ;MERANO;2;Edifici residenziali;camino;1;1;1;1;5;;170;1;1;1;2;5;;5;0;;1;30;1;;1;1;5;5;0;4;2;C;C;150;0;150;5;0,3;137,7;665658;5170726
113;1427;BZ;BOLZANO;2;Uffici Pubblica Amministrazione;pavimento;1;1;1;2,5;10;;2000;1;1;1;2;5;;5;0;;1;5;1;;1;1;10;5;0;4;2;;;1764;0;1764;4;0,4;221,4;679496;5151976
113;1428;BZ;BOLZANO;2;Edifici residenziali;pavimento;1;1;1;2,5;5;;200;1;1;1;2;3;;5;0;;1;5;1;;1;1;10;5;0;4;2;;;176;0;176;4;0,4;192;679882;5152076
113;1429;BZ;BOLZANO;2;Edifici residenziali;balcone;1;1;1;1;5;;50;1;1;1;2;5;;5;0;;1;30;1;;1;1;5;5;0;4;2;C;C;44;0;44;5;0,3;137,7;681669;5152216
113;1430;BZ;MERANO;2;Edifici residenziali;camino;1;1;1;1;5;;170;1;1;1;2;5;;5;0;;1;30;1;;1;1;5;5;0;4;2;C;C;150;0;150;5;0,3;137,7;665098;5170084
113;1431;BZ;FIE  ALLO SCILIAR;2;Edifici residenziali;pannelli;1;1;1;2,5;5;;200;1;1;1;2;3;;5;0;;1;5;1;;1;1;10;5;0;4;2;;;176;0;176;4;0,4;192;692047;5154618
113;1432;BZ;ORTISEI;2;Edifici residenziali;copertura;1;1;1;1;10;;1700;1;1;1;2;3;;5;0;100;1;30;1;;1;1;10;5;0;4;2;C;C;1499;0;1499;5;0,3;152,1;705608;5161051
113;1433;BZ;BOLZANO;2;Edifici residenziali;tubazione;1;1;1;2,5;5;;340;1;1;1;2;5;;5;0;;1;5;1;;1;1;10;5;0;4;2;;;300;0;300;4;0,4;200,4;678639;5151230
113;1434;BZ;ORTISEI;2;Edifici residenziali;copertura;1;1;1;1;10;;4250;1;1;1;2;3;;5;0;250;1;30;1;;1;1;10;5;0;4;2;C;C;3749;0;3749;5;0,3;152,1;704662;5161644
113;1435;BZ;SILANDRO;2;Edifici residenziali;pannelli;1;1;1;1;5;;200;1;1;1;2;3;;5;0;;1;30;1;;1;1;10;3;0,06;2;2;C;C;176;0;176;5;0,3;117,9;636798;5165275
113;1436;BZ;RIO DI PUSTERIA;2;Edifici artigianali e di servizi;pannelli;1;1;1;2,5;10;;600;1;1;1;2;5;;5;0;;1;5;1;;1;1;10;5;0;4;2;;;529;0;529;4;0,4;221,4;703669;5186102
113;1437;BZ;BOLZANO;2;Edifici residenziali;tubazione;1;1;1;2,5;5;;340;1;1;1;2;5;;5;0;;1;5;1;;1;1;10;5;0;4;2;;;300;0;300;4;0,4;200,4;678850;5151707
113;1438;BZ;BOLZANO;2;Edifici residenziali;pavimento;1;1;1;2,5;5;;200;1;1;1;2;3;;5;0;;1;5;1;;1;1;10;5;0;4;2;;;176;0;176;4;0,4;192;679122;5151086
113;1439;BZ;BOLZANO;2;Edifici residenziali;pavimento;1;1;1;2,5;5;;200;1;1;1;2;3;;5;0;;1;5;1;;1;1;10;5;0;4;2;;;176;0;176;4;0,4;192;679527;5151666
113;1440;BZ;MERANO;2;Edifici residenziali;altro;1;1;1;1;5;;50;1;1;1;2;3;;5;0;;1;30;1;;1;1;5;5;0;4;2;C;C;44;0;44;5;0,3;134,1;663995;5170477
113;1441;BZ;CALDARO S.S.D. VINO;2;Edifici residenziali;copertura;1;1;1;2,5;5;;150;1;1;1;2;3;;5;0;150;1;5;1;;1;1;10;5;0;4;2;;;132;0;132;4;0,4;192;672790;5141822
113;1442;BZ;BOLZANO;2;Edifici residenziali;pannelli;1;1;1;1;10;;2000;1;1;1;2;5;;5;0;;1;5;1;;1;1;10;5;0;4;2;C;C;1764;0;1764;5;0,3;110,7;678443;5150642
113;1443;BZ;MONTAGNA;2;Edifici residenziali;copertura;1;1;1;1;10;;3400;1;1;1;2;3;;5;0;200;1;30;1;;1;1;10;5;0;4;2;C;C;2999;0;2999;5;0,3;152,1;676631;5133278
113;1444;BZ;BOLZANO;2;Edifici residenziali;pannelli;1;1;1;1;5;;200;1;3;1;2;5;;5;0;;1;5;3;;1;1;5;5;0;4;2;C;C;176;0;176;5;0,3;160,5;681395;5152311
113;1445;BZ;ORTISEI;2;Edifici residenziali;copertura;1;1;1;1;10;;2550;1;1;1;2;3;;5;;150;1;5;1;;1;1;10;5;0;4;2;C;C;2249;0;2249;5;0,3;107,1;705207;5161113
113;1446;BZ;BOLZANO;2;Edifici residenziali;tubazione;1;1;1;2,5;5;;340;1;1;1;2;3;;5;0;;1;5;1;;1;1;10;5;0;4;2;;;300;0;300;4;0,4;192;679006;5152340
113;1447;BZ;SAN LEONARDO IN PASSIRIA;2;Scuole di ogni ordine e grado;altro;1;1;1;2,5;10;;5000;1;1;1;2;9;;5;0;;1;5;1;;1;1;10;5;0;4;10;;;4410;0;4410;4;0,4;257,4;671420;5186425
113;1448;BZ;SAN MARTINO IN PASSIRIA;2;Edifici residenziali;copertura;1;1;1;1;15;;13600;1;1;1;2;3;;8;0;800;1;30;1;;1;1;10;5;0;4;2;C;C;11995;0;11995;5;0,3;166,5;670125;5183820
113;1449;BZ;VILLANDRO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;5610;1;1;1;2;3;;5;0;330;1;30;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;273;694322;5167251
113;1450;BZ;VILLANDRO;2;Edifici residenziali;copertura;1;1;1;1;10;;1700;1;1;1;2;3;;5;0;100;1;30;1;;1;1;10;3;0,57;2;2;C;C;1499;0;1499;5;0,3;126,9;693925;5167903
113;1451;BZ;VILLANDRO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;6800;1;1;1;2;3;;5;0;400;1;30;1;;1;1;10;3;0,55;2;2;;;;0;;4;0,4;214,2;693940;5167894
113;1452;BZ;VILLANDRO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;3400;1;1;1;2;3;;5;0;200;1;30;1;;1;1;10;3;0,67;2;2;;;;0;;4;0,4;214,2;693711;5167836
113;1453;BZ;VILLANDRO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;3740;1;1;1;2;3;;5;0;220;1;30;1;;1;1;10;3;0,14;2;2;;;;0;;4;0,4;214,2;693774;5166970
113;1454;BZ;LANA;2;Edifici residenziali;copertura;1;1;1;2,5;10;;5950;1;1;1;2;3;;5;0;350;1;30;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;273;664190;5164698
113;1455;BZ;MONGUELFO - TESIDO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;4250;1;1;1;2;3;;5;0;250;1;30;1;;1;1;10;3;0,56;2;2;;;;0;;4;0,4;214,2;738927;5181605
113;1456;BZ;FORTEZZA;2;Edifici residenziali;copertura;1;1;1;2,5;10;;2550;1;3;1;2;3;;5;0;150;1;5;3;;1;1;5;5;0;4;2;;;;0;;4;0,4;343;699298;5184647
113;1457;BZ;SAN LEONARDO IN PASSIRIA;2;Edifici residenziali;copertura;1;1;1;2,5;10;;6800;1;1;1;2;3;;5;0;400;1;30;1;;1;1;10;3;0,28;2;2;;;;0;;4;0,4;214,2;670494;5184167
113;1458;BZ;MERANO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;5100;1;1;1;2;5;;5;;300;1;5;1;;1;1;10;5;0;4;2;A;;4498;0;4498;4;0,4;221,4;665326;5170094
113;1459;BZ;DOBBIACO;1;Edifici artigianali e di servizi;copertura;1;1;1;2,5;10;;6120;1;3;1;2;3;;5;0;360;1;30;3;;1;1;5;5;0;4;2;;;;0;;4;0,4;443;746560;5179566
113;1460;BZ;FORTEZZA;1;Edifici artigianali e di servizi;copertura;1;1;1;2,5;15;;14450;1;1;1;2;5;;8;0;850;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;255;699000;5185225
113;1461;BZ;BARBIANO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;8500;1;1;1;2;5;;5;0;500;1;5;1;;1;1;10;3;0,18;2;2;;;;0;;4;0,4;162,6;692645;5162433
