Id_Regione;ID_Unità;Provincia;Comune;Categoria;Descrizione materiali;Tipologia;A - Friabilità;B - Uso pubblico;C - Accessibilità;D - Presenza di confinamento;I1 - Quantità di materiale stimato (Kg);Peso stimato friabile (kg);Peso stimato compatto (kg);I2 - Presenza di un programma di manutenzione e controllo;I3 - Attività;I4 - Dispersione di fibre;I5 - Concentrazione di fibre aerodisperse (ff/l);I6 - Area di estensione del sito (m2);Effettiva area perimetrale (m2);I7 - Superficie esposta all’aria (m2);Effettiva superficie con amianto friabile  (m2);Effettiva superficie con amianto compatto (m2);I8 - Coinvolgimento del sito in lavori di urbanizzazione;I9 - Stato di conservazione delle strutture edili;I10 - Tempo trascorso dalla dismissione (anni);Data dismissione (gg-mm-aaaa);I11 - Tipologia di amianto presente;I12 - Dati epidemiologici;I13 - Frequenza di utilizzo;I14 - Distanza dal centro urbano (m);Distanza dal centro urbano (km);I15 - Densità di popolazione;I16 - Età media dei soggetti frequentatori (anni);Tipo di bonifica;Tipo di intervento;Costi Totali stimati dell intervento (€);Fondi locali/regionali assegnati;Fondi da richiedere;Classe di priorità;Coefficiente di priorità;Punteggio Mappatura;x;y
114;433 Capopardo;Trento;Mezzocorona;2;1;Edifici agricoli e loro pertinenze;1;1;1;2,5;15;0;13600;10;1;1;2;3;800;8;0;800;1;5;1;0;1;1;20;1;3,6;2;2;A;0;;;;4;0,4;217;666170;5122941
114;434 Capopardo;Trento;Mezzocorona;2;1;Edifici agricoli e loro pertinenze;1;1;1;2,5;15;0;13600;10;1;1;2;3;800;8;0;800;1;5;1;0;1;1;20;1;3,6;2;2;A;0;;;;4;0,4;217;666154;5122907
114;435 Capopardo;Trento;Mezzocorona;2;1;Edifici agricoli e loro pertinenze;1;1;1;2,5;15;0;25500;10;1;1;2;5;1500;8;0;1500;1;5;1;0;1;1;20;1;3,6;2;2;A;0;;;;4;0,4;225;666143;5122881
114;435 Volani;Trento;NOVALEDO;1;1;Edifici agricoli e loro pertinenze;1;1;1;2,5;10;0;6800;10;1;5;5;3;400;5;0;400;1;5;1;0;1;1;20;1;0;2;2;A;0;;;;4;0,4;385;683094;5098633
114;436 Volani;Trento;NOVALEDO;1;1;Edifici agricoli e loro pertinenze;1;1;1;2,5;15;0;10200;10;1;5;2;5;600;8;0;600;1;5;1;0;1;1;20;1;0;2;2;A;0;;;;4;0,4;235;683071;5098675
114;44 Volani;Trento;GRIGNO;2;1;Edifici agricoli e loro pertinenze;1;1;1;2,5;10;0;680;10;1;5;2;3;40;5;0;40;1;5;1;0;1;1;10;3;0,2;3;2;A;0;;;;4;0,4;198;704170;5099088
114;471 Dalpiaz;Trento;PERGINE;2;1;Edifici agricoli e loro pertinenze;1;1;2,5;2,5;10;0;850;10;1;1;2;3;50;5;0;50;1;5;1;0;1;1;20;5;0;3;2;A;0;;;;3;0,7;570;671369;5105940
114;494 Volani;Trento;CEMBRA;2;1;Edifici agricoli e loro pertinenze;1;1;2,5;2,5;10;0;8840;10;1;5;2;5;520;8;0;520;1;5;1;0;1;1;20;5;0;4;2;A;0;;;;3;0,7;673;671468;5115674
114;509 Dalpiaz;Trento;TRENTO;2;1;Edifici agricoli e loro pertinenze;1;1;1;2,5;10;0;2040;10;1;1;2;3;120;5;0;120;1;5;1;0;1;1;20;5;0;3;2;A;0;;;;4;0,4;238;663604;5105703
114;510 Volani;Trento;PERGINE VALSUGANA;2;1;Edifici agricoli e loro pertinenze;1;1;1;2,5;10;0;1615;10;1;5;2;3;95;5;0;95;1;5;1;0;1;1;20;5;0;4;2;A;0;;;;4;0,4;268;673279;5103428
114;511 Volani;Trento;PERGINE VALSUGANA;2;1;Edifici agricoli e loro pertinenze;1;1;1;2,5;10;0;1615;10;1;5;2;3;95;5;0;95;1;5;1;0;1;1;20;5;0;4;2;A;0;;;;4;0,4;268;673279;5103428
114;512 Volani;Trento;BORGO VALSUGANA;2;1;Edifici agricoli e loro pertinenze;1;1;1;2,5;10;0;680;10;1;5;2;3;40;5;0;40;1;5;1;0;1;1;20;5;0;3;2;A;0;;;;4;0,4;247;690324;5101946
114;539 Volani;Trento;SAMONE;2;1;Edifici agricoli e loro pertinenze;1;1;1;2,5;10;0;1190;10;1;5;2;3;70;5;0;70;1;5;1;0;1;1;20;5;0;4;2;A;0;;;;4;0,4;268;694909;5106177
114;556 Bertolini;Trento;VILLALAGARINA;2;1;Edifici agricoli e loro pertinenze;1;1;2,5;2,5;10;0;510;10;1;1;2;3;30;5;0;30;1;5;1;0;1;1;20;5;0;3;2;A;0;;;;3;0,7;570;656796;5087442
114;56 Capopardo;Trento;Taio;2;1;Edifici agricoli e loro pertinenze;1;1;1;2,5;10;0;1360;1;1;1;2;3;80;5;0;80;1;5;1;0;1;1;10;3;0,95;3;2;A;0;;;;4;0,4;167;659341;5130953
114;560 Bertolini;Trento;TRENTO;2;1;Edifici agricoli e loro pertinenze;1;1;1;2,5;10;0;3400;10;1;1;2;3;200;5;0;200;1;5;1;0;1;1;10;1;2;4;2;A;0;;;;4;0,4;167;663679;5098393
114;561 Capopardo;Trento;Civezzano;2;1;Edifici agricoli e loro pertinenze;1;1;1;2,5;15;0;20400;10;1;1;2;5;1200;8;0;1200;1;5;1;0;1;1;20;3;0,5;3;2;A;0;;;;4;0,4;254;669172;5106016
114;562 Bertolini;Trento;TRENTO;2;1;Edifici agricoli e loro pertinenze;1;1;1;2,5;15;0;10200;10;3;1;2;5;600;8;0;600;3;5;3;0;1;1;5;1;2;3;2;A;0;;;;4;0,4;334;664829;5099051
114;563 Bertolini;Trento;TRENTO;2;1;Edifici agricoli e loro pertinenze;1;1;1;2,5;10;0;1700;10;3;1;2;3;100;5;0;100;3;5;3;0;1;1;5;1;2;3;2;A;0;;;;4;0,4;264;664887;5099042
114;564 Bertolini;Trento;TRENTO;2;1;Edifici agricoli e loro pertinenze;1;1;1;2,5;10;0;1190;10;3;1;2;3;70;5;0;70;3;5;3;0;1;1;5;1;2;3;2;A;0;;;;4;0,4;264;664888;5099165
114;564 Dalpiaz;Trento;LAVIS;2;1;Edifici agricoli e loro pertinenze;1;1;1;2,5;15;0;10200;10;3;1;2;5;600;8;0;600;1;5;1;0;1;1;5;3;0;3;2;A;0;;;;4;0,4;364;662041;5112517
114;565 Bertolini;Trento;TRENTO;2;1;Edifici agricoli e loro pertinenze;1;1;2,5;2,5;10;0;1700;10;3;5;2;3;100;5;0;100;3;30;1;0;1;1;5;1;2;4;2;A;0;;;;3;0,7;994;664578;5099480
114;567 Dalpiaz;Trento;TRENTO;2;1;Edifici agricoli e loro pertinenze;1;1;2,5;2,5;10;0;2040;10;1;1;2;3;120;5;0;120;3;5;1;0;1;1;20;5;0;3;2;A;0;;;;3;0,7;574;662684;5107796
114;57 Capopardo;Trento;Cles;2;1;Edifici agricoli e loro pertinenze;1;1;1;2,5;10;0;1700;10;1;1;2;3;100;5;0;100;1;30;1;0;1;1;10;5;0;3;2;A;0;;;;4;0,4;274;655510;5134813
114;58 Capopardo;Trento;Dambel;2;1;Edifici agricoli e loro pertinenze;1;1;2,5;2,5;10;0;5610;10;1;1;2;3;330;5;0;330;1;5;1;0;1;1;10;5;0;3;2;A;0;;;;3;0,7;497;660832;5141356
114;58 Volani;Trento;RONCEGNO- FR. MARTER;2;1;Edifici agricoli e loro pertinenze;1;1;1;2,5;10;0;3910;10;1;5;2;3;230;5;0;230;1;5;1;0;1;1;20;1;0;3;2;A;0;;;;4;0,4;197;684727;5100301
114;582 Capopardo;Trento;Pergine Valsugana;2;1;Edifici agricoli e loro pertinenze;1;1;1;2,5;15;0;10200;10;1;1;2;5;600;8;0;600;1;5;1;0;1;1;20;1;1,5;2;2;A;0;;;;4;0,4;225;672002;5102868
114;597 Volani;Trento;CALDONAZZO;2;1;Edifici agricoli e loro pertinenze;1;1;1;2,5;10;0;2210;10;1;5;2;3;130;5;0;130;1;5;1;0;1;1;10;5;0;3;2;A;0;;;;4;0,4;223;674873;5095861
114;598 Volani;Trento;MEZZANA;2;1;Edifici agricoli e loro pertinenze;1;1;1;2,5;10;0;850;10;3;5;2;3;50;5;0;50;1;30;7;0;1;1;10;5;0;4;2;A;0;;;;4;0,4;531;639698;5130986
114;599 Capopardo;Trento;Pergine Valsugana;2;1;Edifici agricoli e loro pertinenze;1;1;2,5;2,5;15;0;12750;10;1;1;2;5;750;8;0;750;1;30;1;0;1;1;20;3;0,9;2;2;A;0;;;;3;0,7;777;672418;5101838
114;6 Capopardo;Trento;Trento;2;1;Edifici agricoli e loro pertinenze;1;1;2,5;2,5;5;0;187;10;1;1;5;3;11;5;0;11;1;5;1;0;1;1;5;1;12;2;2;A;0;;;;3;0,7;624;666426;5101242
114;60 Volani;Trento;CANAL SAN BOVO;2;1;Edifici agricoli e loro pertinenze;1;1;2,5;2,5;15;0;12376;10;1;5;5;5;728;8;0;728;1;5;1;0;1;1;20;1;0;2;2;A;0;;;;3;0,7;1186;710517;5115134
114;605 Bertolini;Trento;ARCO;2;1;Edifici agricoli e loro pertinenze;1;1;2,5;2,5;10;0;1190;10;1;1;2;3;70;5;0;70;1;30;1;0;1;1;10;5;0;3;2;A;0;;;;3;0,7;680;645047;5086988
114;606 Volani;Trento;CARZANO;1;1;Edifici agricoli e loro pertinenze;1;1;1;1;15;0;17000;10;1;1;2;5;1000;8;0;1000;1;5;1;0;1;1;20;1;0;2;2;B;B;;;;5;0,3;127;692774;5103774
114;607 Volani;Trento;CARZANO;2;1;Edifici agricoli e loro pertinenze;1;1;1;2,5;10;0;3400;10;1;5;2;3;200;5;0;200;1;5;1;0;1;1;10;1;0;2;2;A;0;;;;4;0,4;169;692790;5103738
114;608 Volani;Trento;IVANO FRACENA;1;1;Edifici agricoli e loro pertinenze;1;1;1;2,5;15;0;17000;10;1;5;2;5;1000;8;0;1000;1;5;1;0;1;1;20;3;0;2;2;A;0;;;;4;0,4;251;695898;5103347
114;609 Volani;Trento;VILLA AGNEDO;1;1;Edifici agricoli e loro pertinenze;1;1;1;2,5;15;0;19550;10;1;5;2;5;1150;8;0;1150;1;5;1;0;1;1;20;3;0;3;2;A;0;;;;4;0,4;264;695743;5102556
114;64 Dalpiaz;Trento;NAVE SAN ROCCO;2;1;Edifici agricoli e loro pertinenze;1;1;1;1;10;0;5950;10;1;1;2;3;350;5;0;350;1;5;1;0;1;1;20;1;0;2;2;A;0;;;;5;0,3;109;662314;5116066
114;643 Capopardo;Trento;Zambana;2;1;Edifici agricoli e loro pertinenze;1;1;1;2,5;15;0;22100;10;1;1;2;5;1300;8;0;1300;1;5;1;0;1;1;10;5;0;3;2;A;0;;;;4;0,4;256;660094;5113679
114;645 Capopardo;Trento;Civezzano;2;1;Edifici agricoli e loro pertinenze;1;1;2,5;2,5;10;0;5950;10;1;1;2;3;350;5;0;350;1;5;1;0;1;1;10;3;0,6;2;2;A;0;;;;3;0,7;430;669461;5105776
114;75 Bertolini;Trento;TRENTO;2;1;Edifici agricoli e loro pertinenze;1;1;1;2,5;10;0;5100;10;1;1;2;3;300;5;0;300;1;5;1;0;1;1;20;3;0,8;3;2;A;0;;;;4;0,4;212;663121;5097530
114;76 Bertolini;Trento;TRENTO;2;1;Edifici agricoli e loro pertinenze;1;1;1;2,5;10;0;4250;10;1;1;2;3;250;5;0;250;1;5;1;0;1;1;20;1;2;3;2;A;0;;;;4;0,4;187;663214;5096928
114;77 Dalpiaz;Trento;NANNO;2;1;Edifici agricoli e loro pertinenze;1;1;2,5;2,5;10;0;1887;10;1;1;2;3;111;5;0;111;1;5;1;0;1;1;20;5;0;3;2;A;0;;;;3;0,7;570;658572;5129687
114;78 Dalpiaz;Trento;NANNO;2;1;Edifici agricoli e loro pertinenze;1;1;2,5;2,5;10;0;1105;10;1;1;2;3;65;5;0;65;1;5;1;0;1;1;20;5;0;3;2;A;0;;;;3;0,7;570;657462;5131036
114;80 Volani;Trento;GRIGNO;2;1;Edifici agricoli e loro pertinenze;1;1;2,5;2,5;10;0;510;10;1;1;2;3;30;5;0;30;1;5;1;0;1;1;5;3;0;2;2;A;0;;;;3;0,7;394;706197;5096739
114;86 Volani;Trento;GRIGNO;2;1;Edifici agricoli e loro pertinenze;1;1;1;2,5;10;0;1360;10;1;5;2;3;80;5;0;80;1;5;1;0;1;1;10;1;0;2;2;A;0;;;;4;0,4;169;706453;5096740
114;88 Capopardo;Trento;Lisignago;2;1;Edifici agricoli e loro pertinenze;1;1;1;2,5;10;0;4250;10;1;1;2;3;250;5;0;250;1;5;1;0;1;1;20;1;1,35;2;2;A;0;;;;4;0,4;183;670106;5114787
114;9 Bertolini;Trento;ARCO;2;1;Edifici agricoli e loro pertinenze;1;1;1;2,5;10;0;850;10;1;1;2;3;50;5;0;50;3;30;1;0;1;1;10;1;2;3;2;A;0;;;;4;0,4;226;646493;5087422
114;9 Volani;Trento;RONCHI VALSUGANA;2;1;Edifici agricoli e loro pertinenze;1;1;1;2,5;10;0;1530;10;1;5;2;3;90;5;0;90;1;30;1;0;1;1;20;5;0;3;2;A;0;;;;4;0,4;307;687791;5104704
114;99 Volani;Trento;GRIGNO;2;1;Edifici agricoli e loro pertinenze;1;1;1;2,5;10;0;1020;10;1;5;2;3;60;5;0;60;1;5;1;0;1;1;5;3;0;2;2;A;0;;;;4;0,4;173;706931;5096265
114;1 Ferrara - APSS;Trento;TRENTO;2;1;Edifici artigianali e di servizio;1;1;1;2,5;10;0;8500;10;1;1;2;5;630;8;0;600;1;5;3;0;1;1;10;3;0,8;3;2;A;0;;;;4;0,4;214;663651;5100356
114;1 Pizzo Ferrara;Trento;TRENTO;2;1;Edifici artigianali e di servizio;1;1;1;2,5;15;0;130000;10;3;1;2;9;8000;10;0;8000;1;5;3;0;1;1;5;5;0;3;2;A;0;;;;4;0,4;456;664667;5097505
114;10 Capopardo;Trento;Trento;1;1;Edifici artigianali e di servizio;1;1;1;2,5;10;0;1020;10;1;5;2;3;60;5;0;60;1;5;1;0;1;1;20;1;;2;2;A;0;;;;4;0,4;193;663052;5110539
114;10 Volani;Trento;OSPEDALETTO;1;1;Edifici artigianali e di servizio;1;1;1;2,5;15;0;11900;10;1;5;2;5;700;8;0;700;1;30;1;0;1;1;20;1;2;2;2;A;0;;;;4;0,4;295;697353;5101730
114;11 Volani;Trento;OSPEDALETTO;1;1;Edifici artigianali e di servizio;1;1;1;2,5;10;0;1360;10;1;5;2;3;80;5;0;80;1;30;1;0;1;1;20;1;2;2;2;A;0;;;;4;0,4;253;697374;5101732
114;116 Volani;Trento;GRIGNO;1;1;Edifici artigianali e di servizio;1;1;2,5;2,5;10;0;5950;10;1;5;2;3;350;5;0;350;1;5;1;0;1;1;5;1;0;2;2;A;0;;;;3;0,7;394;706032;5096930
114;331 Bertolini;Trento;TRENTO;2;1;Edifici artigianali e di servizio;1;1;1;2,5;15;0;136000;10;3;1;2;9;8000;10;0;8000;1;5;3;0;1;1;5;5;0;3;2;A;0;;;;4;0,4;456;664667;5097505
114;337 Volani;Trento;CASTELNUOVO;1;1;Edifici artigianali e di servizio;1;1;1;1;10;0;3400;1;1;1;2;3;200;5;0;200;1;5;1;0;1;1;20;3;0;3;2;A;0;;;;5;0,3;105;692662;5103134
114;34 Dalpiaz;Trento;CAMPODENNO;1;1;Edifici artigianali e di servizio;1;1;1;2,5;15;0;11900;10;3;1;2;5;700;8;0;700;1;5;3;0;1;1;10;5;0;3;2;A;0;;;;4;0,4;434;656025;5123641
114;343 Dalpiaz;Trento;TRENTO;2;1;Edifici artigianali e di servizio;1;2,5;1;2,5;10;0;2890;1;1;1;2;3;170;5;0;170;1;5;1;0;1;1;20;5;0;3;2;A;0;;;;4;0,4;304;662584;5110026
114;352 Dalpiaz;Trento;TRENTO;2;1;Edifici artigianali e di servizio;1;2,5;1;2,5;10;0;935;10;1;5;2;3;55;5;0;55;1;5;1;0;1;1;20;5;0;3;2;A;0;;;;4;0,4;343;662475;5108154
114;354 Dalpiaz;Trento;TRENTO;2;1;Edifici artigianali e di servizio;1;2,5;1;2,5;15;0;13600;10;1;5;2;5;800;8;0;800;1;5;1;0;1;1;20;5;0;3;2;A;0;;;;4;0,4;390;662655;5110442
114;355 Dalpiaz;Trento;TRENTO;2;1;Edifici artigianali e di servizio;1;1;1;1;15;0;26724;10;1;5;2;5;1572;8;0;1572;1;5;1;0;1;1;20;3;0;3;2;A;0;;;;5;0,3;147;662773;5110349
114;363 Bertolini;Trento;TRENTO;2;1;Edifici artigianali e di servizio;1;1;1;2,5;15;0;27200;10;1;1;2;5;1600;8;0;1600;1;5;1;0;1;1;20;3;0,8;3;2;A;0;;;;4;0,4;254;663653;5100711
114;37 Dalpiaz;Trento;TRENTO;1;1;Edifici artigianali e di servizio;1;1;1;2,5;15;0;11050;10;1;1;2;5;650;8;0;650;1;5;1;0;1;1;20;5;0;4;2;A;0;;;;4;0,4;301;664145;5104893
114;370 Volani;Trento;CASTELNUOVO;1;1;Edifici artigianali e di servizio;1;1;1;2,5;15;0;20400;10;1;5;2;5;1200;8;0;1200;1;5;7;0;1;1;5;3;0;2;2;A;0;;;;4;0,4;230;693168;5103400
114;38 Dalpiaz;Trento;TRENTO;1;1;Edifici artigianali e di servizio;1;1;1;2,5;15;0;11900;10;1;1;2;5;700;8;0;700;1;5;1;0;1;1;20;5;0;3;2;B;A;;;;4;0,4;280;659250;5104718
114;389 Volani;Trento;BORGO VALSUGANA;2;1;Edifici artigianali e di servizio;1;1;1;2,5;10;0;5100;10;1;5;2;3;300;5;0;300;1;5;1;0;1;1;20;5;0;3;2;A;0;;;;4;0,4;247;690974;5103150
114;391 Dalpiaz;Trento;LAVIS;2;1;Edifici artigianali e di servizio;1;1;1;1;15;0;17000;10;1;1;2;5;1000;8;0;1000;1;5;1;0;1;1;20;3;0;3;2;A;0;;;;5;0,3;140;661492;5111144
114;392 Dalpiaz;Trento;LAVIS;2;1;Edifici artigianali e di servizio;1;1;1;1;15;0;34000;10;1;1;2;5;2000;8;0;2000;1;5;1;0;1;1;20;3;0;3;2;A;0;;;;5;0,3;140;661492;5111144
114;4 Volani;Trento;CASTELLO TESINO;1;1;Edifici artigianali e di servizio;1;1;1;2,5;10;0;2890;10;1;5;2;3;170;5;0;170;1;30;1;0;1;1;10;1;0;2;2;B;C;;;;4;0,4;229;702973;5105250
114;400 Capopardo;Trento;Trento;2;1;Edifici artigianali e di servizio;1;1;1;2,5;10;0;3400;10;0;1;2;3;200;5;0;200;1;5;1;0;1;1;20;1;3,5;3;2;A;0;;;;4;0,4;125;663443;5106417
114;403 Volani;Trento;PERGINE VALSUGANA;1;1;Edifici artigianali e di servizio;1;1;1;2,5;10;0;2308;10;1;5;2;3;140;5;0;140;1;30;1;0;1;1;20;3;0;3;2;A;0;;;;4;0,4;282;672868;5104304
114;41 Volani;Trento;GRIGNO;1;1;Edifici artigianali e di servizio;1;1;1;2,5;10;0;6426;10;3;5;2;3;378;5;0;378;1;5;7;0;1;1;5;3;0,2;3;2;A;0;;;;4;0,4;334;704170;5099088
114;42 Volani;Trento;GRIGNO;1;1;Edifici artigianali e di servizio;1;1;1;2,5;10;0;7327;10;3;5;2;3;431;5;0;431;1;5;3;0;1;1;10;3;0,2;3;2;A;0;;;;4;0,4;338;704170;5099088
114;420 Dalpiaz;Trento;PERGINE;2;1;Edifici artigianali e di servizio;1;2,5;1;2,5;10;0;3400;10;1;1;2;3;200;5;0;200;1;5;1;0;1;1;20;3;0;2;2;A;0;;;;4;0,4;272;672945;5102260
114;421 Dalpiaz;Trento;CIVEZZANO;2;1;Edifici artigianali e di servizio;1;1;1;2,5;15;0;15300;10;1;1;2;5;900;8;0;900;1;5;1;0;1;1;20;3;0;3;2;A;0;;;;4;0,4;254;670325;5105898
114;422 Dalpiaz;Trento;CIVEZZANO;2;1;Edifici artigianali e di servizio;1;1;1;2,5;15;0;15300;10;1;1;2;5;900;8;0;900;1;5;1;0;1;1;20;3;0;3;2;A;0;;;;4;0,4;254;670325;5105898
114;427 Bertolini;Trento;TRENTO;2;1;Edifici artigianali e di servizio;1;2,5;1;2,5;10;0;5100;10;1;1;2;3;300;5;0;300;1;5;1;0;1;1;20;5;0;4;2;A;0;;;;4;0,4;356;663753;5103429
114;427 Dalpiaz;Trento;TRENTO;2;1;Edifici artigianali e di servizio;1;1;1;2,5;10;0;4250;10;1;5;2;3;250;5;0;250;1;5;1;0;1;1;20;3;0;2;2;A;0;;;;4;0,4;209;662952;5111083
114;429 Dalpiaz;Trento;TRENTO;2;1;Edifici artigianali e di servizio;1;1;1;1;15;0;11900;10;1;1;2;5;700;8;0;700;1;5;1;0;1;1;20;3;0;3;2;A;0;;;;5;0,3;140;662890;5105961
114;43 Volani;Trento;GRIGNO;1;1;Edifici artigianali e di servizio;1;1;1;2,5;10;0;1938;10;3;5;2;3;114;5;0;114;1;30;3;0;1;1;5;3;0,2;3;2;A;0;;;;4;0,4;418;704170;5099088
114;437 Capopardo;Trento;Mezzocorona;2;1;Edifici artigianali e di servizio;1;1;1;2,5;10;0;5950;10;1;1;2;3;350;5;0;350;1;5;1;0;1;1;20;5;0;4;2;A;0;;;;4;0,4;259;664100;5120387
114;439 Volani;Trento;BORGO VALSUGANA;1;1;Edifici artigianali e di servizio;1;1;1;2,5;10;0;6800;10;1;5;2;3;400;5;0;400;1;5;1;0;1;1;20;3;0;2;2;A;0;;;;4;0,4;209;689296;5102478
114;45 Volani;Trento;PREDAZZO;1;1;Edifici artigianali e di servizio;1;1;1;2,5;10;0;5950;10;1;5;2;3;350;5;0;350;1;5;1;0;1;1;20;3;1,5;3;2;A;0;;;;4;0,4;222;699727;5131257
114;451 Capopardo;Trento;Mezzolombardo;2;1;Edifici artigianali e di servizio;1;1;1;1;10;0;6800;10;1;1;2;3;400;5;0;400;1;5;1;0;1;1;20;3;0,9;3;2;A;0;;;;5;0,3;122;661936;5117634
114;452 Capopardo;Trento;Mezzolombardo;2;1;Edifici artigianali e di servizio;1;1;1;1;10;0;5100;10;1;1;2;3;300;5;0;300;1;5;1;0;1;1;20;3;0,9;3;2;A;0;;;;5;0,3;122;661936;5117634
114;453 Capopardo;Trento;Mezzolombardo;2;1;Edifici artigianali e di servizio;1;1;1;1;10;0;4250;10;1;1;2;3;250;5;0;250;1;5;1;0;1;1;20;3;0,9;3;2;A;0;;;;5;0,3;122;661936;5117634
114;454 Capopardo;Trento;Mezzolombardo;2;1;Edifici artigianali e di servizio;1;1;1;1;10;0;5100;10;1;1;2;3;300;5;0;300;1;5;1;0;1;1;20;3;0,9;3;2;A;0;;;;5;0,3;122;661936;5117634
114;456 Volani;Trento;LEVICO TERME;1;1;Edifici artigianali e di servizio;1;1;1;2,5;10;0;5100;10;1;5;2;3;300;5;0;300;1;5;1;0;1;1;20;5;0;3;2;A;0;;;;4;0,4;247;679027;5097445
114;46 Volani;Trento;CASTELLO MOLINA DI FIEMME;1;1;Edifici artigianali e di servizio;1;1;1;2,5;10;0;6120;10;1;5;2;3;360;5;0;360;1;5;1;0;1;1;20;3;0,8;3;2;A;0;;;;4;0,4;222;687251;5128278
114;464 Capopardo;Trento;Lavis;2;1;Edifici artigianali e di servizio;1;1;1;1;10;0;13600;10;1;1;2;5;800;8;0;800;1;5;1;0;1;1;20;5;0;4;2;A;0;;;;5;0,3;150;661844;5112517
114;467 Capopardo;Trento;Cles;2;1;Edifici artigianali e di servizio;1;1;1;2,5;5;0;170;10;1;1;2;3;10;5;0;10;1;5;1;0;1;1;10;5;0;4;2;A;0;;;;4;0,4;214;656548;5136804
114;468 Capopardo;Trento;Trento;2;1;Edifici artigianali e di servizio;1;1;1;1;15;0;20400;10;1;1;2;5;1200;8;0;1200;1;5;1;0;1;1;20;3;0,65;3;2;A;0;;;;5;0,3;140;663037;5106047
114;469 Capopardo;Trento;Trento;2;1;Edifici artigianali e di servizio;1;1;1;1;15;0;10200;10;1;1;2;5;600;8;0;600;1;5;1;0;1;1;20;3;0,5;3;2;A;0;;;;5;0,3;140;662632;5110273
114;470 Capopardo;Trento;Trento;2;1;Edifici artigianali e di servizio;1;1;1;2,5;10;0;850;10;1;1;2;3;50;5;0;50;1;5;1;0;1;1;20;3;0,5;3;2;A;0;;;;4;0,4;212;662620;5110264
114;48 Volani;Trento;PERGINE VALSUGANA;1;1;Edifici artigianali e di servizio;1;1;1;2,5;10;0;5780;10;3;5;2;3;340;5;0;340;1;30;7;0;1;1;20;5;0;4;2;A;0;;;;4;0,4;571;672666;5103689
114;118 Volani;Trento;BORGO VALSUGANA;1;1;Edifici artigianali e di servizio;1;1;1;2,5;15;0;15300;10;1;5;2;5;900;8;0;900;1;30;1;0;1;1;20;3;0;3;2;A;0;;;;4;0,4;324;689440;5102516
114;129 Bertolini;Trento;VEZZANO;2;1;Edifici artigianali e di servizio;1;1;1;2,5;10;0;1870;10;1;1;2;3;110;5;0;110;1;5;1;0;1;1;20;5;0;3;2;A;0;;;;4;0,4;238;654500;5104453
114;130 Bertolini;Trento;TERLAGO;2;1;Edifici artigianali e di servizio;1;1;1;2,5;10;0;8500;10;1;1;2;5;500;8;0;500;1;5;1;0;1;1;20;3;0,6;3;2;A;0;;;;4;0,4;233;656107;5107141
114;132 Dalpiaz;Trento;TRENTO;2;1;Edifici artigianali e di servizio;1;1;1;1;10;0;7344;10;1;1;2;3;457;5;0;457;1;5;1;0;1;1;20;5;0;3;2;A;0;;;;5;0,3;132;664772;5101519
114;137 Capopardo;Trento;Lavis;1;1;Edifici artigianali e di servizio;1;1;1;1;15;0;105145;10;1;5;2;9;6185;10;0;6185;1;5;1;0;1;1;20;1;2,8;3;2;A;0;;;;5;0,3;147;661156;5111128
114;137 Volani;Trento;LEVICO TERME;1;1;Edifici artigianali e di servizio;1;1;1;2,5;15;0;27200;10;3;5;2;5;1600;8;0;1600;1;30;1;0;1;1;5;3;0;3;2;A;0;;;;4;0,4;480;678120;5095534
114;138 Volani;Trento;PERGINE VALSUGANA;2;1;Edifici artigianali e di servizio;1;1;1;2,5;10;0;1632;10;3;5;2;3;96;5;0;96;1;5;3;0;1;1;5;3;0;3;2;A;0;;;;4;0,4;318;670615;5104974
114;14 Volani;Trento;GRIGNO;1;1;Edifici artigianali e di servizio;1;2,5;1;2,5;10;0;8500;10;1;5;2;5;500;8;0;500;1;5;1;0;1;1;20;1;2;2;2;A;0;;;;4;0,4;291;707441;5095401
114;140 Dalpiaz;Trento;TUENNO;1;1;Edifici artigianali e di servizio;1;1;2,5;2,5;10;0;8568;10;3;1;2;5;504;8;0;504;1;30;3;0;1;1;20;3;0;2;2;A;0;;;;3;0,7;1222;654685;5132249
114;140 Volani;Trento;PERGINE VALSUGANA;1;1;Edifici artigianali e di servizio;1;1;1;1;10;0;7651;10;1;5;2;3;450;5;0;451;1;5;1;0;1;1;20;5;0;3;2;A;0;;;;5;0,3;140;672878;5104083
114;142 Bertolini;Trento;TRENTO;2;1;Edifici artigianali e di servizio;1;1;1;2,5;10;0;5950;10;1;1;2;3;350;5;0;350;1;5;1;0;1;1;20;3;0,8;3;2;A;0;;;;4;0,4;212;664457;5096036
114;143 Bertolini;Trento;TRENTO;2;1;Edifici artigianali e di servizio;1;1;2,5;2,5;10;0;2550;10;1;1;2;3;150;5;0;150;1;5;1;0;1;1;20;5;0;3;2;A;0;;;;3;0,7;570;664993;5096680
114;143 Capopardo;Trento;Roverè della Luna;2;1;Edifici artigianali e di servizio;1;1;1;2,5;10;0;1020;10;1;1;2;3;60;5;0;60;1;5;1;0;1;1;20;5;0;4;2;A;0;;;;4;0,4;259;667141;5124077
114;143 Volani;Trento;PERGINE VALSUGANA;2;1;Edifici artigianali e di servizio;1;1;1;2,5;10;0;1700;10;1;5;2;3;100;5;0;100;1;5;1;0;1;1;20;5;0;3;2;A;0;;;;4;0,4;247;670577;5104975
